estudios,trabajo_gov,estado_civil_Never-married,estado_civil_married,posicion_familiar_No-en-familia,posicion_familiar_spouse,sexo_Mujer,pais_origen,trabajo_1,edad,ganancias_inversiones,horas_trabajo_semana,salario
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.11766640967151648,0.1,-0.3184317054925986,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.2785780651405128,-1.0,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2524409125782461,0.2694237204190783,1.25,-0.3184317054925986,0.0,0.0
6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25238405330148117,0.43860606057810464,-0.45,-0.3184317054925986,8.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25291942652550936,0.47715311411012995,-0.55,-0.3184317054925986,1.0,1.0
7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37326212463039743,0.43860606057810464,0.45,-0.3184317054925986,2.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.253103282392688,0.14054896084624605,-0.9,-0.3184317054925986,0.0,0.0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2363994399030929,0.5,-0.3184317054925986,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05164220877965927,0.14288577280125545,-0.45,-0.3184317054925986,-2.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.3143441167092931,0.2,-0.3184317054925986,-3.2,0.0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.2363994399030929,-0.1,-0.3184317054925986,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2524409125782461,0.043602793421337036,1.1,-0.3184317054925986,0.0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25238405330148117,0.4752394911753646,0.15,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.27211164678320643,0.25,-0.3184317054925986,0.0,1.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.43860606057810464,-0.25,-0.3184317054925986,-0.4,1.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2523308809302059,0.044571678905879826,-0.2,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.20795435016894642,-0.3,-0.3184317054925986,-1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.12301338195167426,0.04674752755157676,0.7,-0.3184317054925986,-3.0,0.0
3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25291942652550936,0.27211164678320643,-0.55,-0.3184317054925986,0.0,0.0
6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.44675630364361263,1.1,-0.3184317054925986,0.0,1.0
4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25238405330148117,0.14561435002386242,0.15,3.140486204882191,0.0,1.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.2785780651405128,-0.2,-0.3184317054925986,4.4,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.47715311411012995,-0.4,-0.3184317054925986,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.253103282392688,0.04757416289302714,-0.15,-0.3184317054925986,-3.0,0.0
4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.253103282392688,0.46136378018444163,0.05,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2524409125782461,0.14288577280125545,1.3,-0.3184317054925986,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.11766640967151648,-1.05,-0.3184317054925986,-4.0,0.0
6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2431153845196601,0.47715311411012995,-0.45,-0.3184317054925986,0.0,0.0
3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.314170916529159,-0.05,-0.3184317054925986,0.0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.21758656438800417,0.25,-0.3184317054925986,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.43860606057810464,-0.4,-0.3184317054925986,-3.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2306425020394836,-0.45,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3596343016212695,0.1444024411877658,-0.7,-0.3184317054925986,0.0,0.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2524409125782461,0.2694237204190783,-0.55,-0.3184317054925986,2.0,0.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.477830132304429,1.55,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2523308809302059,0.14537504329139947,-0.4,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.11062648695515491,0.12681954946323534,-0.45,-0.3184317054925986,0.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.20711193221753432,1.15,-0.3184317054925986,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.044571678905879826,1.6,-0.3184317054925986,-0.4,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.30617765649415146,-0.3,-0.3184317054925986,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.11493490217628728,-0.85,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25291942652550936,0.2301756744698302,-0.55,3.1404995500848845,2.0,1.0
4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25238405330148117,0.04674752755157676,-0.55,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.2694237204190783,-0.95,-0.3184317054925986,-3.0,0.0
6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.43860606057810464,0.3,-0.3184317054925986,4.0,1.0
2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.253103282392688,0.14054896084624605,-0.1,-0.3184317054925986,0.0,0.0
6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.477830132304429,0.35,3.1404824541396232,2.0,1.0
4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.21339469113132054,0.45344219268228825,-0.45,-0.3184317054925986,4.0,0.0
4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.3093504339789422,-0.2,3.1404824541396232,2.8,1.0
4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25291942652550936,0.44573423536314816,-0.5,-0.3184317054925986,2.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09958036403052155,0.07805090626291764,-0.2,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.253103282392688,0.11862487472579315,0.05,-0.3184317054925986,1.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.253103282392688,0.0772972575451131,-0.2,-0.3184317054925986,0.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25238405330148117,0.14561435002386242,-0.15,-0.3184317054925986,0.2,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2785780651405128,0.15,-0.3184317054925986,6.0,0.0
7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.44573423536314816,0.6,-0.3184317054925986,1.0,1.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2524409125782461,0.4827151486353693,1.5,-0.3184317054925986,-2.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.13508010102003182,-0.15,-0.3184317054925986,2.0,0.0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.07805090626291764,0.45,-0.3184317054925986,0.0,0.0
6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.44623147406256025,0.25,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.11766640967151648,-0.15,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2524409125782461,0.4827151486353693,-0.2,-0.3184317054925986,-4.6,0.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25291942652550936,0.27211164678320643,0.6,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25238405330148117,0.22893848831278824,-0.8,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25238405330148117,0.11614026382520354,-0.9,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.253103282392688,0.11932136349346668,-1.0,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2363994399030929,0.7,-0.3184317054925986,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.32043238400843865,1.65,-0.3184317054925986,-2.4,0.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.253103282392688,0.45344219268228825,-0.1,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.11932136349346668,-0.65,-0.3184317054925986,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.052478768519145555,0.20795435016894642,0.05,-0.3184317054925986,0.0,1.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2916014735093968,0.04674752755157676,-0.55,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.253103282392688,0.14054896084624605,0.2,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25238405330148117,0.276948575190357,-0.8,-0.3184317054925986,0.0,0.0
3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.253103282392688,0.23866460186364394,0.95,-0.3184317054925986,0.0,1.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.2363994399030929,-0.2,-0.3184317054925986,-2.4,0.0
6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2524409125782461,0.44623147406256025,-0.35,-0.3184317054925986,4.0,0.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.253103282392688,0.2694350136119605,-0.7,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14936735462368428,0.04499350170012614,0.15,-0.3184317054925986,4.0,0.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3317802317662028,0.44675630364361263,-0.4,3.140477541660329,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.253103282392688,0.14054896084624605,-1.05,-0.3184317054925986,-1.6,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1186524001703185,0.2785780651405128,-0.6,-0.3184317054925986,-4.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04308828416723744,0.12016981187706592,-0.3,-0.3184317054925986,2.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.47715311411012995,0.85,-0.3184317054925986,1.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25291942652550936,0.04499350170012614,-0.95,-0.3184317054925986,-4.0,0.0
6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.253103282392688,0.45344219268228825,-0.5,-0.3184317054925986,2.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.253103282392688,0.11932136349346668,0.85,3.1403534749097393,0.0,0.0
5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.44573423536314816,0.55,-0.3184317054925986,4.0,1.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.23866460186364394,0.1,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2523308809302059,0.2363994399030929,-0.75,-0.3184317054925986,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.2301756744698302,1.05,-0.3184317054925986,0.0,1.0
4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.4193006377658249,0.11985397288260906,-0.5,-0.3184317054925986,-6.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.2694350136119605,-0.35,-0.3184317054925986,1.6,0.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.253103282392688,0.23866460186364394,0.6,3.1404307309464765,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.12681954946323534,0.8,-0.3184317054925986,1.0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.20795435016894642,-0.5,-0.3184317054925986,2.0,0.0
6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.477830132304429,0.4,-0.3184317054925986,0.0,1.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.477830132304429,-0.5,-0.3184317054925986,4.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.14288577280125545,-0.75,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.11766640967151648,0.15,3.140486204882191,2.0,1.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1937538686216654,0.11493490217628728,2.6,-0.3184317054925986,-6.0,0.0
6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,-0.15,3.140486204882191,3.0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.07805090626291764,-0.9,-0.3184317054925986,0.0,0.0
6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2524409125782461,0.44623147406256025,0.2,3.140299584343508,-4.8,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2523308809302059,0.13508010102003182,0.9,3.1404469389891063,1.0,0.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25238405330148117,0.276948575190357,-0.35,-0.3184317054925986,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.3222018377607331,-0.75,-0.3184317054925986,2.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25291942652550936,0.06615943907979688,1.1,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25291942652550936,0.2301756744698302,-0.5,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.20711193221753432,-0.3,-0.3184317054925986,4.0,1.0
6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25291942652550936,0.47715311411012995,-0.1,3.140515975394285,0.0,1.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,0.3,-0.3184317054925986,4.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.2306425020394836,-0.2,-0.3184317054925986,1.6,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2524409125782461,0.2694237204190783,-0.55,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25238405330148117,0.4752394911753646,0.55,-0.3184317054925986,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.044571678905879826,0.5,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.2301756744698302,0.45,-0.3184317054925986,2.0,1.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.47715311411012995,-0.2,-0.3184317054925986,5.0,1.0
4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2431153845196601,0.12681954946323534,-0.35,3.1404186559265126,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.253103282392688,0.0772972575451131,-0.7,-0.3184317054925986,-2.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.1370458063791242,-0.65,-0.3184317054925986,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25238405330148117,0.276948575190357,-0.1,-0.3184317054925986,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.14054896084624605,0.0,-0.3184317054925986,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.21102211855176167,0.95,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.11862487472579315,-0.7,-0.3184317054925986,2.0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.3222018377607331,0.15,-0.3184317054925986,0.0,0.0
3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.2301756744698302,0.9,-0.3184317054925986,4.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.14288577280125545,-0.95,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25291942652550936,0.04499350170012614,0.3,-0.3184317054925986,-1.6,0.0
3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.253103282392688,0.23866460186364394,-0.2,-0.3184317054925986,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.3246098403619879,-0.55,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.253103282392688,0.45344219268228825,-0.8,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2363994399030929,1.05,-0.3184317054925986,3.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.20711193221753432,-0.2,-0.3184317054925986,2.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.21102211855176167,-0.4,-0.3184317054925986,5.0,1.0
2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25291942652550936,0.1444024411877658,-0.85,-0.3184317054925986,-0.4,0.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.38240812830617,0.06615943907979688,-0.7,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25291942652550936,0.11442545099789944,-0.95,-0.3184317054925986,-5.0,0.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.253103282392688,0.11932136349346668,2.2,-0.3184317054925986,-7.4,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.27211164678320643,-0.15,-0.3184317054925986,2.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.14288577280125545,0.35,-0.3184317054925986,1.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25238405330148117,0.14561435002386242,-0.4,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.2301756744698302,-0.5,-0.3184317054925986,3.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25238405330148117,0.276948575190357,-0.5,-0.3184317054925986,-7.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25291942652550936,0.1444024411877658,-0.45,-0.3184317054925986,0.8,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02572391251033652,0.2363994399030929,1.1,-0.3184317054925986,0.0,0.0
3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.25238405330148117,0.276948575190357,-0.5,-0.3184317054925986,0.0,0.0
2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.253103282392688,0.46136378018444163,0.0,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.23866460186364394,-0.35,-0.3184317054925986,2.0,1.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.04757416289302714,-0.5,-0.3184317054925986,-1.0,1.0
2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25291942652550936,0.04499350170012614,0.2,-0.3184317054925986,-3.4,0.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.35743591814298065,0.044571678905879826,0.1,-0.3184317054925986,0.0,1.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2524409125782461,0.043602793421337036,-0.7,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.4827151486353693,-0.05,-0.3184317054925986,4.0,1.0
4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25291942652550936,0.47715311411012995,0.05,-0.3184317054925986,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.052034980141554395,0.044571678905879826,-0.8,-0.3184317054925986,-1.0,0.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.1317302170229937,0.4,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.44623147406256025,-0.5,-0.3184317054925986,0.6,0.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.2785780651405128,0.2,-0.3184317054925986,0.6,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.2694237204190783,-0.15,-0.3184317054925986,0.0,0.0
5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.45344219268228825,1.1,3.140407112721281,-4.8,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.2363994399030929,-0.25,3.140493608288049,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.253103282392688,0.21767914714645367,-0.8,-0.3184317054925986,8.0,0.0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2363994399030929,0.05,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.4752394911753646,-0.25,3.140450688531134,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.20711193221753432,-0.05,-0.3184317054925986,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.1154909498047485,1.25,-0.3184317054925986,4.0,1.0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.47715311411012995,0.4,3.140486204882191,-0.4,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.253103282392688,0.1370458063791242,0.5,-0.3184317054925986,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25238405330148117,0.14561435002386242,-0.25,-0.3184317054925986,0.0,0.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3230989879632988,0.44675630364361263,1.35,3.1402151582196054,-4.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2523308809302059,0.14537504329139947,0.05,-0.3184317054925986,0.0,1.0
4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25238405330148117,0.4752394911753646,0.25,-0.3184317054925986,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.23866460186364394,-0.5,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25291942652550936,0.47715311411012995,0.6,3.1405404517580267,-1.0,1.0
4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.44675630364361263,-0.7,-0.3184317054925986,-4.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.21102211855176167,0.5,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25238405330148117,0.04674752755157676,-0.15,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.21758656438800417,1.2,-0.3184317054925986,0.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2523308809302059,0.477830132304429,0.2,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.4752394911753646,1.1,3.1405404517580267,0.0,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,0.6,-0.3184317054925986,2.0,1.0
5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2499433361029888,0.46136378018444163,0.1,-0.3184317054925986,0.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2524409125782461,0.2306425020394836,0.05,-0.3184317054925986,0.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.11442545099789944,0.25,-0.3184317054925986,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.253103282392688,0.3093504339789422,0.25,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.22893848831278824,-0.15,-0.3184317054925986,-0.4,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.46136378018444163,0.05,-0.3184317054925986,1.0,1.0
4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.253103282392688,0.3093504339789422,-0.4,-0.3184317054925986,0.0,1.0
2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2785780651405128,-0.3,-0.3184317054925986,5.0,0.0
2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2524409125782461,0.14288577280125545,-1.0,-0.3184317054925986,0.0,0.0
3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.2694237204190783,-0.05,-0.3184317054925986,0.0,0.0
4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25238405330148117,0.14561435002386242,-0.6,-0.3184317054925986,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2523308809302059,0.2363994399030929,0.65,-0.3184317054925986,0.4,0.0
2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2524409125782461,0.11493490217628728,-0.15,-0.3184317054925986,-0.8,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25238405330148117,0.276948575190357,-0.25,-0.3184317054925986,1.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.2301756744698302,0.4,-0.3184317054925986,0.8,1.0
3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25291942652550936,0.2301756744698302,-0.2,-0.3184317054925986,1.6,0.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2524409125782461,0.043602793421337036,0.45,-0.3184317054925986,-1.0,0.0
4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.24801623814975915,0.43860606057810464,-0.2,-0.3184317054925986,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2523308809302059,0.14537504329139947,0.35,-0.3184317054925986,-2.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25238405330148117,0.22893848831278824,0.75,-0.3184317054925986,-1.0,0.0
6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.27457604623937354,0.4827151486353693,0.7,-0.3184317054925986,0.0,0.0
